,date,text
45,2020-03-31,Tenho um empréstimo vigente com a parcela à vencer pelo dia 10. Recebi mensagem dizendo que essa cobrança seria postergada por 60 dias pelo próprio @itau. Preciso formalizar algo com meu gerente pessoal sobre o assunto ou é automático?
46,2020-03-31,Me responde na DM pelo menos
47,2020-03-31,"@Rejanetv Oi Rejane, respondemos a sua DM sobre a fatura. Dá uma olhada lá :D"
48,2020-03-31,"Vamos lá, @itau !!!!! Não atrapalhem quem quer ajudar!!! "
49,2020-03-31,#ObrigadoPorCuidar dessas pessoas que tanto necessita da ajuda de tds vcs muito obrigado msm por vcs estarem fazendo isso...estamos em casa por vcs é vcs está salvando vidas por muito obg msm GRATIDÃO SEMPRE 
50,2020-03-31,"Verdade, é melhor divulgar logo o link pra quem quiser solicitar do que fazer as pessoas ficarem mais de 3 horas no telefone pra uma ligação de 5 minutos. Desrespeito total com os clientes!"
51,2020-03-31,"Gracias señores @itau ustedes son la demostración de lo miserable que es el sistema financiero,sin piedad. Y obvio patrocinados por un estado miedoso o mejor pagado por ellos por lo tanto nada pasará y los bancos Bien Gracias."
52,2020-03-31,Olá. Pode nos chamar na DM e informar o seu CPF?
53,2020-03-31,"... o Bolsonaro, aí a equipe ou o irmão dele, tirou o Bolsonaro do Instagram, mas o irmão dele continua seguindo só o Sergio Moro, o Bolsonaro e o Ricardo Amorim que é um Liberal,e todos q estão aí votaram no Bolsonaro porque gostam ou pelo antipetismo,só não sei o Whindersson"
54,2020-03-31,"Olá, Lucas. Boa noite. Continuaremos por DM."
55,2020-03-31,@itau é o pior banco
56,2020-03-31,@itau Alô! Por que essa dificuldade em enviar o meu informe de rendimento completo? O Comunicação Digital do Itaú pode me contatar?
57,2020-03-31,"Se o atendimento por telefone está fornecendo um link para solicitar a tal carência, pq vcs não divulgam logo o link??? Sacanagem."
58,2020-03-31,"Como funciona el sistema de postergar las coutas hipotecarias del bco @Itau y @Santander, me comentarin que en estos casos se asi una repactacion como nuevos creditos y incluso pagos notariales, si es asi me parece muy poco ético. Alguien sabe como funciona!!"
59,2020-03-31,"De qualquer forma, continuamos atendendo à todos, na medida do possível. O seu financiamento é de veículo ou imóveis?"
60,2020-03-31,Consegui falar para o atendimento me passarem um link. Pq vcs não divulgam logo o link??? Continuam pensando em maximizar lucros.
61,2020-03-31,"pessoal, e em conjunto com este cenário temos o aumento considerável de nossa demanda já que todos estão preocupados com a situação e buscam soluções para minimizar seus prejuízos."
62,2020-03-31,"Olá, Odair. Boa noite. Para informações, adesão e acompanhamento, poderá através de nosso site, acessando: https://feitopara.vc/2JkFgQD."
63,2020-03-31,"Oi, Zé. Entendemos o seu descontentamento com a situação relatada, porém com o cenário que estamos enfrentando no momento temos a responsabilidade e o compromisso de preservar a saúde e o bem estar de nossa equipe, por isso estamos trabalhando com uma redução de (+)"
64,2020-03-31,"@jhennyalves__ Olá, Jhenny. Boa noite. Conseguiu comandar o desbloqueio do cartão? Responda por DM, por favor."
65,2020-03-31,DM
66,2020-03-31,"Oi, Julio. Por favor, acesse o link: https://feitopara.vc/2JuJ0Ax , e esclareça todas as suas dúvidas referentes à repactuação do pagamento das parcelas do seu contrato."
67,2020-03-31,@itau quando vão arrumar esse aplicativo CAPADO que não dá nem pra buscar extrato em um período diferente dos últimos 90 dias. Se querem economizar A2A deixa pelo menos escolher qualquer período de 90 dias e não só os últimos.
68,2020-03-31,"@mikeavelico Olá, Mik. Pode nos mandar uma DM contando um pouco mais sobre esse débito?"
69,2020-03-31,af ódio
70,2020-03-31,Chamei lá! 
71,2020-03-31,"@oicoutinho Oi, respondemos DM."
72,2020-03-31,"Hoy me dio por entrar a ver mi saldo de supervivencia y sorpresa @itau me activo un crédito rotativo que no pedí y de ahí he pagado cosas, por eso creí que la plata rendía, llamo a cancelar eso y nadie me responde "
73,2020-03-31,"Ótimo saber, mas quero ver sair do papel. Sou cliente e vou cobrar."
74,2020-03-31,as comunidades vulneráveis e ajudar na contenção e tratamento dos infectados pelo coronavírus. O destino do investimento está sendo avaliado frente às necessidades mais urgentes e à disponibilidade de produção e entrega.
75,2020-03-31,"Oi, @_fernandes_ac_. Por meio da Fundação Itaú para Educação e Cultura e do Instituto Unibanco, vamos doar R$150 milhões para infraestrutura hospitalar, compra de equipamentos (como, por exemplo, respiradores), cestas de alimentação e kits de higiene, de forma a apoiar (+)"
76,2020-03-31,Ok. Eu cliquei no link para mandar o e-mail. Então deve ter ido corretamente
77,2020-03-31,"Perto dos bilhões de lucro, isso é trocado pra eles."
78,2020-03-31,"Não bastasse todos os problemas atuais, o queridíssimo @itau bloqueia a nossa PJ por um tal de código 408. Dei um google nisso e fiquei preocupadíssimo. Me senti praticamente o Queiroz. Gente, me salva. Tenho boletos da produtora pra vencer e não consigo movimentar a conta. :("
79,2020-03-31,O Itaú podia me ajudar reduzindo minha taxa de financiamento para um patamar justo... Estão me cobrando mais de 250% da selic....
80,2020-03-31,"@PedroDu85072876 Apenas um esclarecimento, após o Itaú não há L. Depois de Itaú na verdade é a letra I de Investimentos. ItauImobCarencia60@itau-unibanco.com.br"
81,2020-03-31,aqui ó
82,2020-03-31,Sua solicitação passará por uma análise das regras vigentes e você receberá um retorno por e-mail no prazo de 10 dias.
83,2020-03-31,"Ei, vocês já ajudaram alguém hoje? Me enviem o meu informe de rendimentos completo com urgência."
84,2020-03-31,@itau Boa noite. Voces vão ter alguma linha de credito com juros baixos nesse momento de crise?
85,2020-03-31,"E o Itaú, já doou quanto para o combate ao coronavírus?"
86,2020-03-31,@itau bem que vocês podiam isentar a tarifa da conta por 60 dias tbm!
87,2020-03-31,"#2: Com o cartão INSS, posso fazer compras na função débito em qualquer estabelecimento comercial? Sim, é aceito nos estabelecimentos conveniados com a bandeira Mastercard."
88,2020-03-31,"#1: Tenho um cartão, mas não sei a senha. Como fazer? Para mais informações sobre desbloqueio do cartão ou cadastro de uma nova senha, contate a central de atendimento com seu cartão e documentos em mãos."
89,2020-03-31,Separamos uma lista de dúvidas frequentes que podem ajudar:
90,2020-03-31,"Se mesmo assim ele preferir sacar, a melhor opção é o caixa eletrônico Itaú. Lembre-se de higienizar as mãos após a utilização. #SeCuide"
91,2020-03-31,"Pensionistas e aposentados do INSS não precisam ir até uma agência e pegar fila para sacar o benefício. Mas, caso prefiram ir, temos um horário diferenciado das 9h às 10h só para eles."
92,2020-03-31,Fique em casa. Não se arrisque em aglomerações e filas. Seu cartão INSS também pode ser utilizado como débito em vários estabelecimentos. #UseDébito
93,2020-03-31,"Ei, você! Já ajudou alguém hoje? Tem um vizinho, parente ou amigo que é aposentado ou pensionista do INSS? Uma dica: eles não precisam ir à agência para sacar o benefício do INSS e podem usar a função débito do cartão INSS. Repasse esse recado para eles:"
94,2020-03-31,Olá. Te respondemos na DM 
95,2020-03-31,"... mas lá tem, em 2019, várias referências positivas ao capitalismo, ele elogia os pais capitalistas que tem que aturar os filhos socialistas. Dizem que recentemente ele elogiava bastante o Amoedo. Antes do bbb começar, muita gente já queria eliminar ele porque ele seguia...(+)"
96,2020-03-31,Isso que é gostar de sofrer esperando 15 minutos escutando musiquinha no telefone.....
97,2020-03-31,O único “banco” que tenho conta hoje em dia é o sicoob. Esses bancos grandes eu vazei faz tempo (tinha BB e Santander). Hoje em dia uso os digitais pra tudo
98,2020-03-31,@itau insatisfeita com o posicionamento do banco. Cada atendente te fala uma coisa e no final o prejudicado e você!!!
99,2020-03-31,"app do bradesco tb é cheio dessas, da um ódio"
100,2020-03-31,"Eu não conhecia essa foto que você colocou. Há algumas semanas, eu vi um print que circulou no Twitter que ele colocou #MarinaPresidente só que tinha ""258 semanas"", ou seja, de 2014. O Facebook dele foi tirado do ar pela família porque circulou umas fotos polêmicas dele, ... (+)"
101,2020-03-31,"E receberam no comeco da crise 1,5 trilhao do governo.e aumentaram os juros."
102,2020-03-31,"Mano, eu já tenho nubank. Não resolve ter conta em outro banco, eu preciso manter uma ativa no Itaú, nem que seja salário, porque é o jeito de receber. Pena que só to tendo dor de cabeça com eles por conta disso"
103,2020-03-31,"Se não tiver os dispositivos de segurança, o encerramento da conta deve ser realizado em qualquer agência, mediante apresentação do cartão (se tiver) e documento de identificação original com foto."
104,2020-03-31,"Consegui apenas hoje pelo site do banco, mas ontem acabou debitando as parcelas."
105,2020-03-31,"Quer convite do nunbak, inter ou C6?"
106,2020-03-31,"Boa tarde, Roan! Caso seja para a ação dos 60 dias, é possível realizar a renegociação pelo site do itaú no computador: em http://veiculos.itau.com.br/atendimento"
107,2020-03-31,"Oi, Lezinha. Você tem senha eletrônica e iToken cadastrados e ativos? Em caso positivo, você pode solicitar o encerramento da conta pelo nosso site: http://www.itau.com.br, seguindo a rota: Menu &gt; Conta Corrente &gt; Encerramento de conta &gt; Solicitar ou consultar."
108,2020-03-31,"Boa tarde, Rodrigo! Qual seria o serviço que você quer prorrogar o pagamento?"
109,2020-03-31,"Eu quero ver vocês estenderem os prazos dos nossos pagamentos de nossas dívidas! Sem trabalho, não consigo honrar minhas dívidas! Vocês são capazes de ajudar seus clientes???"
110,2020-03-31,Não consegui nem atendimento no setor certo!
111,2020-03-31,@RedeGlobo @SporTV @valoreconomico @OGloboPolitica @exame @poliabritta @showdavida @tadeuschmidt @GloboNews @miriamleitao @AndreiaSadi @andrizek @andreolifelipe @SuperCaruso @LucianoHuck @angelicaksy @SilvioSantos @MarceloCRedeTV @ratinhodosbt @itau @
112,2020-03-31,"Olá Isis. Desculpe a demora em te responder. Devido à pandemia de COVID-19, estamos com alta demanda em todos os canais de atendimento. Para qual produto deseja atendimento? Se preferir nos conte na DM."
113,2020-03-31,"Oi Juliane, boa noite! Fala com a gente via DM pra gente te auxiliar a respeito da fatura do cartão de crédito. Te aguardamos por lá!"
114,2020-03-31,Estamos en las mismas
115,2020-03-31,"Olá Sandro. Nosso atendimento está com alta demanda. Se o financiamento foi contratado com o Itaú e as parcelas estiverem em dia, você pode verificar a possibilidade de postergar as parcelas. Acesse pelo computador: https://veiculos.itau.com.br/atendimento/"
116,2020-03-31,"Finja surpresa! Os agiotas do @santader @Bradesco @itau @BancodoBrasil @Caixa Não perdem a oprtunidade de ""LUCRAR"" ALÔ @govbr"
117,2020-03-31,@itau lamentable todo el día tratándome de comunicar y no fue posible . Como puedo hacerlo.
118,2020-03-31,"Oi, Van. Nós estamos com alta demanda em nossos canais de atendimento. Se ainda não conseguiu desbloquear seu cartão de débito, nos chame na DM com seu CPF."
119,2020-03-31,"Pagué el CAE @itau por #sencillito y me descontó el dinero, pero el pago no se realizó Sistema penca "
120,2020-03-31,aprendan @BancoBci @bancodechile @itauchile @itau
121,2020-03-31,"@itau Itaú, não estou sendo atendido à contento. Aguardando resposta da Comunicação Digital do Itaú quanto aos informes do IR."
122,2020-03-31,"Oi Odival. Estamos com uma ação para postergar parcelas de Empréstimo Pessoal, Itaú Crédito Sob Medida, Financiamento de Veículos, Crédito Imobiliário e Crédito com Garantia de Imóvel para contratos em dia. Verifique as regras e condições: https://feitopara.vc/2JuJ0Ax"
123,2020-03-31,Respondemos por DM :)
124,2020-03-31,Si la página no funciona y la linea telefónica tampoco.
125,2020-03-31,"Boa tarde, Luis! Informa pra gente por mensagem privada sobre essa cobrança."
126,2020-03-31,@infopresidencia @SFCsupervisor ¿En donde puedo denunciar abuso de banco en esta situación de emergencia? ¿ @itau tiene defensor del cliente financiero?
127,2020-03-31,"Vinicius, o site foi lançado logo após identificarmos a alta demanda da central. Pedimos que verifique diretamente pelo site as condições."
128,2020-03-31,Cómo es posible que @itau Colombia se esté cobrando por derecha por transferencias a otros bancos? Es esta la forma de apoyar a los clientes? Este banco sí se sabe #LavarLasManos
129,2020-03-31,Por que a ligacao cai ?
130,2020-03-31,"Sim conheço este TB, estou tentando de todas as formas para contato, por chats e telefone, tem algum e-mail q alguém retorne o contato?"
131,2020-03-31,"Nota 000000,0000"
132,2020-03-31,"Mas vocês deveriam ter respondido antes, e ter sido mais acertivo na proposta de resposta. Porque o que tem de banco que pede dados da DM e não resolve nada são muitos. Se tivessem dito lá no começo, me dariam um norte!"
133,2020-03-31,"Qué problema comunicarse con @itau en #Colombia. Ni por la página web, ni por teléfono, ni por la app. Totalmente incomunicados los clientes. Y dizque les iba a escribir por acá y resulta que ni siquiera tienen cuenta de Twitter para este país. Muy mal, me perdieron. Me cambio."
134,2020-03-31,Conheça a campanha do @itau criada pela @agenciadpzt https://bit.ly/2X5q16r
135,2020-03-31,"@itau sabe o que seria legal nessa quarentena? Vcs pararem de ligar em casa procurando a Maria Pamela, já faz 5 anos que tenho essa linha e até hj vcs não acreditam que não sei quem é?!"
136,2020-03-31,"Oi Salma. Nunca enviamos nenhum tipo de link via mensagem de texto solicitando que atualize seus dados. Por favor, desconsidere essa mensagem e não abra o link "
137,2020-03-31,Alô @itau o aplicativo de vocês não tá funcionando bem desde ontem. Não tá logando e não é problema de internet. Tá acontecendo alguma coisa ?
138,2020-03-31,"Por favor, tente realizar pelo nosso site, através do link:"
139,2020-03-31,@santander_br também!!! Financiamento imobiliário tá difícil conversar!
140,2020-03-31,"Informe por DM o número de sua agência e conta, por favor."
141,2020-03-31,"Quero saber se vão tomar alguma atitude qt aos juros relacionado ao cartão de créditos emitidos e controlados pelos bancos, boa parte da população tem faturas todos os meses, vão reagir qt aos juros cobrados por atraso de pgto? @Bradesco @itau @credicard"
142,2020-03-31,"Oi, Ana. A que se refere o acordo? LIS, cartão de crédito, financiamento de veículo, imóvel, entre outros."
143,2020-03-31,"hey @itau @Itaucard mais de uma hora esperando voces me responderem no chat do app, tão de sacanagem né"
144,2020-03-31,Boa tarde! Em que podemos ajudar?
145,2020-03-31,Já conheço ... leio sempre para minha filha 
146,2020-03-31,"Boa tarde, veículo. Consegui parcialmente depois de 2h de espera no telefone, precisava ligar hj novamente mas o telefone está dando ""serviço indisponível, gente novamente mais tarde""."
147,2020-03-31,"Não, até o momento."
148,2020-03-31,"Muito obrigado, @itau "
149,2020-03-31,"Oi, boa tarde! Desculpe pela demora :( Devido ao cenário atual, o que hoje estamos vivendo, estamos com o quadro de colaboradores reduzidos. Mas ainda sim continuamos aqui para atendê-lo da melhor maneira possível. Você conseguiu atendimento?"
150,2020-03-31,"Se ainda necessita de atendimento, chama a gente por DM."
151,2020-03-31,vigentes e você receberá um retorno por e-mail no prazo de 10 dias.
152,2020-03-31,Como é difícil falar com um ser humano ligando pro @itau - Parece que vc tá numa gincana testando todas opções até acertar a porta correta
153,2020-03-31,"ou vc pode fazer sua solicitação encaminhando um e-mail para ItauImobCarencia60@itau-unibanco.com.br com o assunto ""Carência 60"", informando seu CPF, celular para contato e, se possível, número do contrato. Nossa equipe vai analisar dentro das regras (+)"
154,2020-03-31,"Oi, Boa tarde! Desculpem-nos pela demora :( Devido ao cenário atual, o que hoje estamos vivendo, estamos com o quadro de colaboradores reduzidos. Podemos te ajudar por aqui? Qual central tentou conversar?"
155,2020-03-31,"atendendo à todos, na medida do possível, por isso, sugerimos que realize novas tentativas pela central Crédito Imobiliário Itaú de segunda a sexta das 8h às 21h. Capitais e Regiões Metropolitanas: 4004-7051 Demais localidades: 0300-789-7051, (+)"
156,2020-03-31,e das 10h às 14h – atendimento em contingência ao público geral.
157,2020-03-31,"Além disso, nossas agências estão atendendo em horário diferente justamente para evitar aglomerações e não expor nossos clientes: Das 9h às 10h – atendimento ao público de alto risco que são aposentados, beneficiários INSS, idosos e gestantes ++"
158,2020-03-31,Respondemos a sua DM.
159,2020-03-31,"Capitais e regiões metropolitanas: 4004 1144. Demais localidades: 0800 726 1144. De segunda a sábado, das 07h30 às 20h, exceto feriados nacionais."
160,2020-03-31,"Sim, temos soluções digitais para procedimentos que demandam a ida na agência, contudo, em casos que se faz necessário, como esse, é importante saber que todos os protocolos de higiene / limpeza estão sendo rigorosamente cumprido (+)"
161,2020-03-31,"Olá! Vítor . Boa tarde. Orientamos que entre em contato com a central de Renegociação, segue fone e horário de atendimento."
162,2020-03-31,@itau estou solicitando atendimento desde segunda e ninguém entra em contato comigo !!!!
163,2020-03-31,"redução de pessoal, e em conjunto com este cenário temos o aumento considerável de nossa demanda já que todos estão preocupados com a situação e buscam soluções para minimizar seus prejuízos. De qualquer forma, continuamos (+)"
164,2020-03-31,"e tomando todos os cuidados possíveis. Das 9h às 10h – atendimento ao público de alto risco que são aposentados, beneficiários INSS, idosos e gestantes e das 10h às 14h – atendimento em contingência ao público geral. Seguimos à disposição."
165,2020-03-31,"Por isso pedimos seus dados, porque temos um fluxo de exceção para validação do itoken. Não queremos que vocês, nossos clientes, se coloquem em risco e em casos q se faz necessário a ida a uma agência, estamos atendendo em horário diferente para evitar aglomerações+"
166,2020-03-31,"Oi. Entendemos o seu descontentamento com a situação relatada, porém com o cenário que estamos enfrentando no momento temos a responsabilidade e o compromisso de preservar a saúde e o bem estar de nossa equipe, por isso estamos trabalhando com uma (+)"
167,2020-03-31,Estou na mesma situação @CrissPaiva .. danou
168,2020-03-31,"Oi, Igor! Poxa, que chato! Mas você já conferiu todos os nossos canais digitais em https://www.itau.com.br/coronavirus/? Quem sabe não conseguimos te ajudar por lá, hein?! Tudo pra você não precisar sair de casa!"
169,2020-03-31,"Oi, boa tarde! Desculpe pela demora :( Devido ao cenário atual, o que hoje estamos vivendo, estamos com o quadro de colaboradores reduzidos. Mas ainda sim continuamos aqui para atendê-lo da melhor maneira possível. Nos chame por DM e informe seu CPF, por favor."
170,2020-03-31,"Olá! Informe por favor, via DM, o seu CPF, telefone com DDD no qual está recebendo as ligações e e-mail."
171,2020-03-31,"42 Min de ligação e ninguém resolveu meu problema, alouuu @itau"
172,2020-03-31,"Já conferi todos, liguei p todos os números existentes e ninguém atende, só fico na espera.."
173,2020-03-31,"só quero dizer q os canais de atendimento on-line do @itau são ruins, aliás essa de #FicaEmCasa é a maior palhaçada, sendo q todo dia tenho que ir no banco por que eles não resolvem on-line, só uso esse banco pq a empresa manda pra lá, se não 50% dos brasileiros não iriam usar"
174,2020-03-31,Eita!
175,2020-03-31,No Itaú e um empurra empurra : e o telefone milagrosamente cai
176,2020-03-31,Confira todos os nossos canais de atendimento digitais e remotos em http://itau.com.br/coronavirus.
177,2020-03-31,Olá! O que houve?
178,2020-03-31,"Oi, Douglas! Estamos trabalhando com um número reduzido de funcionários por conta do COVID-19. Pedimos desculpas pelo transtorno, mas precisamos de compreensão neste momento. Estamos fazendo o possível para atender a todos o quanto antes. (+)"
179,2020-03-31,@itau sério que tenho que esperar 40 minutos para desbloquear um cartão? Depois da ligação cair duas vezes.
180,2020-03-31,"Oi, Keren ! O que aconteceu? Você conseguiu atendimento? Vamos de DM?"
181,2020-03-31,Confira todos os nossos canais de atendimento digitais e remotos em http://itau.com.br/coronavirus.
182,2020-03-31,"Oi, Eduardo! Pedimos esculpas pelo transtorno. Mas precisamos de compreensão neste momento, já que estamos trabalhando com um número reduzido de funcionários por conta do COVID-19. Estamos fazendo o possível para atender a todos o quanto antes. (+)"
183,2020-03-31,Vcs me.cobraram o some medida que disseram que não iria cobrar
184,2020-03-31,"Olá! Detalhe por favor, o que aconteceu."
185,2020-03-31,Olá! Respondemos a DM!
186,2020-03-31,"ja aprendi a musiquinha da espera do @itau , só Deus! #35mindeespera"
187,2020-03-31,@itau é bom hein
188,2020-03-31,E os trabalhadores de Call Center que tem o banco Itaú como clientes? O que o banco tem feito?
189,2020-03-31,"Entendemos, nesse caso realmente é necessário o contato na central, estamos com a equipe reduzida e também o número de ligações está muito alto devido ao momento que vivemos, sabemos que é difícil mas aos poucos estamos atendendo a todos. Tente novamente por favor."
190,2020-03-31,"Na central de Renegociação, você também pode verificar condições quanto ao LIS."
191,2020-03-31,"E em tempos de pandemia, essa validação em caixa eletrônico não pode ser evitada? Minha sogra tem mais de 70 anos."
192,2020-03-31,"Para empréstimo pessoal, além da centralde Renegociação, pode verificar por meio dos seguintes canais, •App Itaú: Serviços > Renegociação •Itaú na internet: Menu > Crédito > Renegociação > Simular e contratar > Escolha a data da sua próxima parcela"
193,2020-03-31,@itau Estou tentando cancelar um DOC porém vocês não atendem minhas ligações
194,2020-03-31,"Olá! O cadastro da senha eletrônica de acesso ao site e app pode ser feito pelo próprio aplicativo ou site, após digitar agência e conta, mas é necessário validar em um caixa eletrônico."
195,2020-03-31,"Oi, Sara. Você conseguiu realizar o acesso? Em caso negativo, nos chame por DM informando os números de agência e conta. https://twitter.com/messages/compose?recipient_id=179398386"
196,2020-03-31,Oi! Qual a modalidade do seu empréstimo? Vamos de DM? https://twitter.com/messages/compose?recipient_id=179398386
197,2020-03-31,"Capitais e regiões metropolitanas: 4004 1144. Demais localidades: 0800 726 1144. De segunda a sábado, das 07h30 às 20h, exceto feriados nacionais"
198,2020-03-31,"Olá! Boa tarde. Quanto aos empréstimos pode verificar as condições por meio da central de Renegociação, segue fone e horário de atendimento."
199,2020-03-31,Usei aqui o da Caixa. Funciona.
200,2020-03-31,Estamos à disposição.
201,2020-03-31,Ele conseguiu resolver hoje no banco. Obrigada
202,2020-03-31,"O Itaú disse que iria suspender as cobranças por 60 dias e hoje venceu e foi debitado na conta, uma vergonha. Infelizmente perdi alguns contratos de serviços vou ter que virar não sei como."
203,2020-03-31,Talvez não.... Mas tiveram uma atitude bastante humana: me mandaram um SMS dizendo que aumentaram meu limite do cheque especial... Que era pra contar c eles nesse momento de dificuldade... Achei lindo
204,2020-03-31,Olá! Já temos esta opção! Qual tipo de contrato você tem?
205,2020-03-31,@itau não consigo falar com vcs via Central de Atendimento. A ligacao sempre cai. Pq isso ?
